Time,ChannelA,ChannelB,ChannelD
(s),(V),(mV),(V)
,,,
0.0609565,1.614173,90.55118,3.385827
0.0609625,1.574803,94.48818,3.385827
0.0609685,1.614173,94.48818,3.385827
0.06097451,1.614173,98.42519,3.385827
0.06098051,1.574803,90.55118,3.425197
0.06098651,1.614173,90.55118,3.385827
0.06099251,1.614173,90.55118,3.346457
0.06099852,1.614173,94.48818,3.425197
0.06100452,1.614173,86.61417,3.385827
0.06101052,1.574803,90.55118,3.346457
0.06101653,1.614173,86.61417,3.385827
0.06102253,1.614173,94.48818,3.385827
0.06102853,1.574803,94.48818,3.346457
0.06103454,1.574803,86.61417,3.425197
0.06104054,1.614173,90.55118,3.385827
0.06104654,1.653543,86.61417,3.385827
0.06105255,1.574803,90.55118,3.385827
0.06105855,1.535433,90.55118,3.425197
0.06106455,1.653543,86.61417,3.425197
0.06107056,1.653543,90.55118,3.346457
0.06107656,1.574803,90.55118,3.385827
0.06108256,1.614173,86.61417,3.385827
0.06108857,1.574803,90.55118,3.385827
0.06109457,1.653543,90.55118,3.385827
0.06110057,1.614173,86.61417,3.385827
0.06110658,1.574803,86.61417,3.385827
0.06111258,1.574803,94.48818,3.385827
0.06111858,1.614173,90.55118,3.346457
0.06112459,1.653543,90.55118,3.346457
0.06113059,1.653543,90.55118,3.385827
0.06113659,1.614173,90.55118,3.385827
0.06114259,1.614173,86.61417,3.425197
0.0611486,1.614173,90.55118,3.385827
0.0611546,1.653543,94.48818,3.385827
0.0611606,1.574803,94.48818,3.464567
0.06116661,1.574803,94.48818,3.385827
0.06117261,1.574803,86.61417,3.385827
0.06117861,1.653543,94.48818,3.385827
0.06118462,1.614173,90.55118,3.385827
0.06119062,1.614173,90.55118,3.425197
0.06119662,1.574803,94.48818,3.425197
0.06120263,1.614173,86.61417,3.385827
0.06120863,1.614173,86.61417,3.385827
0.06121463,1.614173,90.55118,3.385827
0.06122064,1.614173,86.61417,3.425197
0.06122664,1.574803,86.61417,3.385827
0.06123264,1.653543,90.55118,3.385827
0.06123865,1.614173,82.67715,3.425197
0.06124465,1.574803,90.55118,3.385827
0.06125065,1.614173,90.55118,3.385827
0.06125666,1.653543,90.55118,3.346457
0.06126266,1.614173,90.55118,3.385827
0.06126866,1.614173,90.55118,3.385827
0.06127467,1.614173,82.67715,3.385827
0.06128067,1.614173,86.61417,3.385827
0.06128667,1.614173,90.55118,3.385827
0.06129267,1.614173,94.48818,3.385827
0.06129868,1.614173,90.55118,3.385827
0.06130468,1.614173,94.48818,3.425197
0.06131068,1.614173,86.61417,3.385827
0.06131669,1.574803,90.55118,3.385827
0.06132269,1.614173,90.55118,3.385827
0.06132869,1.614173,86.61417,3.425197
0.0613347,1.614173,90.55118,3.385827
0.0613407,1.614173,94.48818,3.425197
0.0613467,1.614173,94.48818,3.385827
0.06135271,1.614173,90.55118,3.425197
0.06135871,1.574803,86.61417,3.425197
0.06136471,1.614173,86.61417,3.385827
0.06137072,1.614173,90.55118,3.385827
0.06137672,1.574803,90.55118,3.425197
0.06138272,1.614173,86.61417,3.385827
0.06138873,1.653543,90.55118,3.425197
0.06139473,1.614173,90.55118,3.385827
0.06140073,1.614173,90.55118,3.385827
0.06140674,1.614173,86.61417,3.425197
0.06141274,1.574803,90.55118,3.385827
0.06141874,1.535433,86.61417,3.385827
0.06142475,1.614173,94.48818,3.385827
0.06143075,1.692913,90.55118,3.425197
0.06143675,1.614173,90.55118,3.385827
0.06144275,1.574803,90.55118,3.425197
0.06144876,1.574803,90.55118,3.425197
0.06145476,1.653543,90.55118,3.385827
0.06146076,1.692913,86.61417,3.346457
0.06146677,1.614173,90.55118,3.385827
0.06147277,1.614173,94.48818,3.425197
0.06147877,1.574803,94.48818,3.425197
0.06148478,1.653543,94.48818,3.346457
0.06149078,1.614173,90.55118,3.385827
0.06149678,1.614173,90.55118,3.425197
0.06150279,1.535433,90.55118,3.346457
0.06150879,1.574803,86.61417,3.385827
0.06151479,1.653543,90.55118,3.385827
0.0615208,1.614173,94.48818,3.425197
0.0615268,1.574803,86.61417,3.425197
0.0615328,1.614173,94.48818,3.425197
0.06153881,1.653543,94.48818,3.346457
0.06154481,1.653543,90.55118,3.346457
0.06155081,1.614173,86.61417,3.425197
0.06155682,1.614173,94.48818,3.385827
0.06156282,1.614173,90.55118,3.385827
0.06156882,1.653543,94.48818,3.464567
0.06157483,1.614173,90.55118,3.385827
0.06158083,1.653543,94.48818,3.425197
0.06158683,1.574803,90.55118,3.385827
0.06159283,1.614173,86.61417,3.385827
0.06159884,1.614173,94.48818,3.385827
0.06160484,1.574803,86.61417,3.385827
0.06161084,1.574803,94.48818,3.346457
0.06161685,1.614173,90.55118,3.385827
0.06162285,1.614173,90.55118,3.385827
0.06162885,1.653543,94.48818,3.385827
0.06163486,1.614173,90.55118,3.385827
0.06164086,1.614173,90.55118,3.385827
0.06164686,1.614173,90.55118,3.385827
0.06165287,1.653543,94.48818,3.385827
0.06165887,1.574803,90.55118,3.385827
0.06166487,1.574803,86.61417,3.385827
0.06167088,1.614173,86.61417,3.385827
0.06167688,1.614173,94.48818,3.425197
0.06168288,1.614173,90.55118,3.346457
0.06168889,1.653543,90.55118,3.385827
0.06169489,1.614173,86.61417,3.385827
0.06170089,1.614173,94.48818,3.385827
0.0617069,1.614173,86.61417,3.385827
0.0617129,1.614173,90.55118,3.385827
0.0617189,1.574803,90.55118,3.385827
0.06172491,1.614173,94.48818,3.385827
0.06173091,1.574803,90.55118,3.425197
0.06173691,1.574803,90.55118,3.425197
0.06174291,1.614173,94.48818,3.385827
0.06174892,1.574803,90.55118,3.425197
0.06175492,1.653543,94.48818,3.346457
0.06176092,1.574803,86.61417,3.385827
0.06176693,1.614173,90.55118,3.385827
0.06177293,1.614173,94.48818,3.385827
0.06177893,1.574803,94.48818,3.346457
0.06178494,1.614173,86.61417,3.385827
0.06179094,1.692913,86.61417,3.385827
0.06179694,1.614173,90.55118,3.385827
0.06180295,1.535433,86.61417,3.385827
0.06180895,1.574803,82.67715,3.385827
0.06181495,1.653543,94.48818,3.385827
0.06182096,1.653543,90.55118,3.346457
0.06182696,1.614173,90.55118,3.385827
0.06183296,1.574803,86.61417,3.385827
0.06183897,1.653543,90.55118,3.385827
0.06184497,1.653543,90.55118,3.425197
0.06185097,1.614173,94.48818,3.346457
0.06185698,1.574803,86.61417,3.425197
0.06186298,1.614173,90.55118,3.385827
0.06186898,1.653543,90.55118,3.425197
0.06187499,1.692913,86.61417,3.385827
0.06188099,1.614173,94.48818,3.425197
0.06188699,1.535433,90.55118,3.385827
0.06189299,1.614173,90.55118,3.346457
0.061899,1.614173,86.61417,3.385827
0.061905,1.614173,90.55118,3.385827
0.061911,1.535433,86.61417,3.346457
0.06191701,1.535433,86.61417,3.346457
0.06192301,1.653543,94.48818,3.385827
0.06192901,1.614173,90.55118,3.385827
0.06193502,1.614173,90.55118,3.385827
0.06194102,1.574803,94.48818,3.385827
0.06194702,1.614173,90.55118,3.385827
0.06195303,1.614173,90.55118,3.385827
0.06195903,1.614173,90.55118,3.385827
0.06196503,1.574803,86.61417,3.385827
0.06197104,1.574803,86.61417,3.346457
0.06197704,1.614173,94.48818,3.385827
0.06198304,1.574803,94.48818,3.385827
0.06198905,1.614173,86.61417,3.385827
0.06199505,1.574803,90.55118,3.385827
0.06200105,1.614173,90.55118,3.385827
0.06200706,1.653543,90.55118,3.385827
0.06201306,1.614173,94.48818,3.385827
0.06201906,1.614173,90.55118,3.425197
0.06202507,1.614173,90.55118,3.425197
0.06203107,1.614173,86.61417,3.385827
0.06203707,1.653543,86.61417,3.425197
0.06204307,1.614173,90.55118,3.385827
0.06204908,1.614173,90.55118,3.425197
0.06205508,1.614173,94.48818,3.385827
0.06206108,1.574803,94.48818,3.385827
0.06206709,1.614173,90.55118,3.385827
0.06207309,1.614173,86.61417,3.385827
0.06207909,1.614173,86.61417,3.425197
0.0620851,1.574803,94.48818,3.385827
0.0620911,1.614173,94.48818,3.425197
0.0620971,1.614173,90.55118,3.425197
0.06210311,1.614173,90.55118,3.425197
0.06210911,1.574803,90.55118,3.385827
0.06211511,1.574803,94.48818,3.385827
0.06212112,1.614173,86.61417,3.385827
0.06212712,1.614173,90.55118,3.385827
0.06213312,1.614173,90.55118,3.425197
0.06213913,1.574803,90.55118,3.385827
0.06214513,1.614173,90.55118,3.385827
0.06215113,1.614173,94.48818,3.425197
0.06215714,1.614173,90.55118,3.425197
0.06216314,1.535433,94.48818,3.385827
0.06216914,1.574803,94.48818,3.385827
0.06217515,1.614173,90.55118,3.385827
0.06218115,1.653543,90.55118,3.425197
0.06218715,1.574803,86.61417,3.346457
0.06219315,1.574803,90.55118,3.425197
0.06219916,1.653543,86.61417,3.425197
0.06220516,1.653543,90.55118,3.346457
0.06221116,1.614173,90.55118,3.385827
0.06221717,1.574803,86.61417,3.385827
0.06222317,1.614173,90.55118,3.425197
0.06222917,1.614173,86.61417,3.346457
0.06223518,1.614173,86.61417,3.385827
0.06224118,1.614173,90.55118,3.425197
0.06224718,1.535433,94.48818,3.425197
0.06225319,1.574803,90.55118,3.385827
0.06225919,1.653543,90.55118,3.385827
0.06226519,1.653543,86.61417,3.385827
0.0622712,1.574803,90.55118,3.385827
0.0622772,1.574803,90.55118,3.425197
0.0622832,1.614173,94.48818,3.425197
0.06228921,1.614173,90.55118,3.385827
0.06229521,1.614173,94.48818,3.385827
0.06230121,1.574803,90.55118,3.385827
0.06230722,1.574803,90.55118,3.385827
0.06231322,1.614173,90.55118,3.385827
0.06231922,1.653543,90.55118,3.425197
0.06232523,1.614173,86.61417,3.385827
0.06233123,1.574803,90.55118,3.385827
0.06233723,1.614173,90.55118,3.385827
0.06234323,1.614173,90.55118,3.385827
0.06234924,1.614173,90.55118,3.425197
0.06235524,1.614173,90.55118,3.385827
0.06236124,1.574803,94.48818,3.425197
0.06236725,1.574803,90.55118,3.425197
0.06237325,1.614173,86.61417,3.385827
0.06237925,1.614173,90.55118,3.385827
0.06238526,1.574803,86.61417,3.425197
0.06239126,1.614173,94.48818,3.385827
0.06239726,1.614173,94.48818,3.385827
0.06240327,1.614173,86.61417,3.385827
0.06240927,1.614173,90.55118,3.385827
0.06241527,1.614173,90.55118,3.346457
0.06242128,1.614173,86.61417,3.385827
0.06242728,1.614173,90.55118,3.385827
0.06243328,1.653543,86.61417,3.385827
0.06243929,1.614173,90.55118,3.385827
0.06244529,1.574803,82.67715,3.385827
0.06245129,1.614173,90.55118,3.385827
0.0624573,1.614173,90.55118,3.346457
0.0624633,1.614173,90.55118,3.385827
0.0624693,1.574803,86.61417,3.346457
0.06247531,1.614173,86.61417,3.385827
0.06248131,1.614173,94.48818,3.346457
0.06248731,1.614173,90.55118,3.385827
0.06249331,1.614173,90.55118,3.385827
0.06249932,1.614173,94.48818,3.385827
0.06250532,1.574803,86.61417,3.385827
0.06251132,1.653543,90.55118,3.425197
0.06251733,1.614173,94.48818,3.346457
0.06252333,1.574803,86.61417,3.385827
0.06252933,1.574803,90.55118,3.385827
0.06253534,1.653543,86.61417,3.385827
0.06254134,1.653543,90.55118,3.385827
0.06254734,1.574803,90.55118,3.346457
0.06255335,1.535433,94.48818,3.346457
0.06255935,1.614173,90.55118,3.425197
0.06256535,1.653543,90.55118,3.385827
0.06257136,1.614173,90.55118,3.346457
0.06257736,1.574803,90.55118,3.425197
0.06258336,1.614173,98.42519,3.385827
0.06258937,1.653543,90.55118,3.346457
0.06259537,1.614173,94.48818,3.385827
0.06260137,1.614173,90.55118,3.385827
0.06260738,1.574803,86.61417,3.385827
0.06261338,1.614173,82.67715,3.385827
0.06261938,1.653543,86.61417,3.385827
0.06262539,1.614173,94.48818,3.385827
0.06263139,1.574803,94.48818,3.425197
0.06263739,1.574803,90.55118,3.346457
0.06264339,1.614173,94.48818,3.385827
0.0626494,1.653543,94.48818,3.346457
0.0626554,1.574803,94.48818,3.425197
0.0626614,1.535433,86.61417,3.385827
0.06266741,1.614173,90.55118,3.385827
0.06267341,1.653543,86.61417,3.385827
0.06267941,1.653543,82.67715,3.385827
0.06268542,1.574803,90.55118,3.385827
0.06269142,1.574803,86.61417,3.425197
0.06269742,1.614173,94.48818,3.385827
0.06270343,1.653543,86.61417,3.385827
0.06270943,1.614173,90.55118,3.385827
0.06271543,1.614173,86.61417,3.385827
0.06272144,1.614173,86.61417,3.385827
0.06272744,1.653543,90.55118,3.385827
0.06273344,1.614173,86.61417,3.385827
0.06273945,1.614173,82.67715,3.385827
0.06274545,1.614173,90.55118,3.385827
0.06275145,1.653543,94.48818,3.385827
0.06275746,1.614173,86.61417,3.346457
0.06276346,1.614173,90.55118,3.385827
0.06276946,1.614173,90.55118,3.425197
0.06277547,1.574803,90.55118,3.385827
0.06278147,1.574803,94.48818,3.385827
0.06278747,1.614173,90.55118,3.425197
0.06279347,1.614173,82.67715,3.385827
0.06279948,1.614173,90.55118,3.385827
0.06280548,1.574803,90.55118,3.385827
0.06281148,1.614173,90.55118,3.385827
0.06281749,1.653543,90.55118,3.385827
0.06282349,1.653543,94.48818,3.385827
0.06282949,1.614173,90.55118,3.385827
0.0628355,1.574803,94.48818,3.464567
0.0628415,1.614173,86.61417,3.385827
0.0628475,1.614173,94.48818,3.385827
0.06285351,1.574803,90.55118,3.346457
0.06285951,1.614173,94.48818,3.385827
0.06286551,1.574803,90.55118,3.385827
0.06287152,1.653543,86.61417,3.385827
0.06287752,1.614173,94.48818,3.385827
0.06288352,1.653543,90.55118,3.425197
0.06288953,1.574803,86.61417,3.385827
0.06289553,1.614173,90.55118,3.425197
0.06290153,1.653543,90.55118,3.425197
0.06290754,1.614173,90.55118,3.385827
0.06291354,1.496063,94.48818,3.385827
0.06291954,1.614173,94.48818,3.385827
0.06292555,1.692913,86.61417,3.464567
0.06293155,1.614173,98.42519,3.346457
0.06293755,1.574803,94.48818,3.346457
0.06294355,1.574803,90.55118,3.425197
0.06294956,1.653543,82.67715,3.385827
0.06295556,1.614173,90.55118,3.346457
0.06296156,1.614173,90.55118,3.346457
0.06296757,1.614173,86.61417,3.425197
0.06297357,1.574803,90.55118,3.385827
0.06297957,1.614173,94.48818,3.346457
0.06298558,1.614173,90.55118,3.385827
0.06299158,1.574803,94.48818,3.385827
0.06299758,1.574803,86.61417,3.425197
0.06300359,1.614173,90.55118,3.385827
0.06300959,1.653543,90.55118,3.385827
0.06301559,1.614173,90.55118,3.307086
0.0630216,1.535433,86.61417,3.425197
0.0630276,1.574803,86.61417,3.346457
0.0630336,1.653543,90.55118,3.385827
0.06303961,1.614173,90.55118,3.346457
0.06304561,1.614173,94.48818,3.385827
0.06305161,1.574803,90.55118,3.385827
0.06305762,1.614173,94.48818,3.385827
0.06306362,1.653543,86.61417,3.385827
0.06306962,1.614173,90.55118,3.385827
0.06307563,1.574803,86.61417,3.385827
0.06308163,1.614173,94.48818,3.385827
0.06308763,1.614173,94.48818,3.425197
0.06309363,1.614173,90.55118,3.385827
0.06309964,1.574803,94.48818,3.385827
0.06310564,1.614173,90.55118,3.385827
0.06311164,1.614173,94.48818,3.385827
0.06311765,1.574803,86.61417,3.385827
0.06312365,1.614173,94.48818,3.346457
0.06312965,1.574803,86.61417,3.385827
0.06313566,1.614173,90.55118,3.385827
0.06314166,1.614173,94.48818,3.385827
0.06314766,1.614173,86.61417,3.346457
0.06315367,1.614173,94.48818,3.346457
0.06315967,1.574803,94.48818,3.385827
0.06316567,1.614173,86.61417,3.385827
0.06317168,1.614173,90.55118,3.425197
0.06317768,1.614173,90.55118,3.385827
0.06318368,1.614173,86.61417,3.385827
0.06318969,1.574803,94.48818,3.385827
0.06319569,1.653543,82.67715,3.385827
0.06320169,1.614173,86.61417,3.385827
0.0632077,1.653543,90.55118,3.385827
0.0632137,1.614173,90.55118,3.385827
0.0632197,1.614173,86.61417,3.385827
0.06322571,1.614173,90.55118,3.385827
0.06323171,1.653543,82.67715,3.425197
0.06323771,1.574803,90.55118,3.385827
0.06324371,1.614173,86.61417,3.385827
0.06324972,1.614173,90.55118,3.346457
0.06325572,1.574803,90.55118,3.346457
0.06326172,1.653543,82.67715,3.425197
0.06326773,1.614173,86.61417,3.385827
0.06327373,1.574803,86.61417,3.346457
0.06327973,1.614173,90.55118,3.385827
0.06328574,1.653543,86.61417,3.385827
0.06329174,1.614173,90.55118,3.385827
0.06329774,1.535433,90.55118,3.346457
0.06330375,1.574803,86.61417,3.385827
0.06330975,1.692913,86.61417,3.385827
0.06331575,1.614173,90.55118,3.307086
0.06332176,1.614173,90.55118,3.385827
0.06332776,1.535433,94.48818,3.385827
0.06333376,1.653543,82.67715,3.385827
0.06333977,1.653543,86.61417,3.346457
0.06334577,1.614173,90.55118,3.346457
0.06335177,1.574803,86.61417,3.425197
0.06335778,1.614173,90.55118,3.385827
0.06336378,1.614173,90.55118,3.385827
0.06336978,1.692913,94.48818,3.385827
0.06337579,1.614173,90.55118,3.385827
0.06338179,1.574803,90.55118,3.425197
0.06338779,1.653543,90.55118,3.385827
0.06339379,1.653543,90.55118,3.346457
0.0633998,1.614173,86.61417,3.385827
0.0634058,1.574803,90.55118,3.385827
0.0634118,1.574803,90.55118,3.425197
0.06341781,1.614173,90.55118,3.385827
0.06342381,1.614173,90.55118,3.385827
0.06342981,1.614173,82.67715,3.385827
0.06343582,1.614173,90.55118,3.385827
0.06344182,1.653543,94.48818,3.385827
0.06344782,1.614173,94.48818,3.385827
0.06345383,1.614173,94.48818,3.385827
0.06345983,1.574803,86.61417,3.425197
0.06346583,1.574803,90.55118,3.425197
0.06347184,1.614173,90.55118,3.425197
0.06347784,1.614173,90.55118,3.385827
0.06348384,1.574803,82.67715,3.385827
0.06348985,1.574803,86.61417,3.385827
0.06349585,1.614173,90.55118,3.425197
0.06350185,1.614173,86.61417,3.346457
0.06350786,1.614173,90.55118,3.425197
0.06351386,1.614173,90.55118,3.385827
0.06351986,1.614173,90.55118,3.385827
0.06352587,1.614173,90.55118,3.385827
0.06353187,1.614173,82.67715,3.385827
0.06353787,1.653543,86.61417,3.385827
0.06354387,1.614173,86.61417,3.385827
0.06354988,1.614173,94.48818,3.425197
0.06355588,1.614173,90.55118,3.385827
0.06356188,1.574803,98.42519,3.425197
0.06356789,1.614173,86.61417,3.385827
0.06357389,1.614173,94.48818,3.385827
0.06357989,1.653543,90.55118,3.385827
0.0635859,1.614173,94.48818,3.385827
0.0635919,1.653543,90.55118,3.425197
0.0635979,1.574803,90.55118,3.385827
0.06360391,1.614173,94.48818,3.385827
0.06360991,1.614173,90.55118,3.385827
0.06361591,1.653543,90.55118,3.385827
0.06362192,1.614173,90.55118,3.385827
0.06362792,1.614173,94.48818,3.425197
0.06363392,1.574803,86.61417,3.385827
0.06363993,1.614173,86.61417,3.346457
0.06364593,1.653543,90.55118,3.425197
0.06365193,1.653543,94.48818,3.385827
0.06365794,1.574803,90.55118,3.385827
0.06366394,1.535433,90.55118,3.385827
0.06366994,1.614173,94.48818,3.385827
0.06367595,1.692913,86.61417,3.425197
0.06368195,1.614173,94.48818,3.346457
0.06368795,1.535433,82.67715,3.385827
0.06369395,1.614173,86.61417,3.385827
0.06369996,1.653543,90.55118,3.346457
0.06370596,1.653543,94.48818,3.425197
0.06371196,1.574803,90.55118,3.385827
0.06371797,1.574803,94.48818,3.425197
0.06372397,1.614173,86.61417,3.385827
0.06372997,1.653543,94.48818,3.385827
0.06373598,1.653543,82.67715,3.425197
0.06374198,1.535433,94.48818,3.385827
0.06374798,1.535433,90.55118,3.385827
0.06375399,1.614173,86.61417,3.385827
0.06375999,1.653543,86.61417,3.385827
0.06376599,1.614173,86.61417,3.385827
0.063772,1.574803,94.48818,3.385827
0.063778,1.574803,82.67715,3.385827
0.063784,1.614173,86.61417,3.346457
0.06379001,1.614173,86.61417,3.385827
0.06379601,1.535433,94.48818,3.385827
0.06380201,1.614173,90.55118,3.385827
0.06380802,1.653543,90.55118,3.385827
0.06381402,1.614173,86.61417,3.385827
0.06382002,1.614173,98.42519,3.346457
0.06382603,1.574803,86.61417,3.425197
0.06383203,1.574803,94.48818,3.385827
0.06383803,1.614173,90.55118,3.346457
0.06384403,1.614173,86.61417,3.385827
0.06385004,1.574803,98.42519,3.385827
0.06385604,1.614173,90.55118,3.385827
0.06386204,1.614173,90.55118,3.425197
0.06386805,1.614173,90.55118,3.385827
0.06387405,1.574803,86.61417,3.385827
0.06388005,1.614173,90.55118,3.346457
0.06388606,1.614173,90.55118,3.385827
0.06389206,1.614173,90.55118,3.425197
0.06389806,1.614173,90.55118,3.385827
0.06390407,1.614173,94.48818,3.385827
0.06391007,1.574803,90.55118,3.385827
